transaction_id,merchant_id,payment_method,amount_inr,hour_of_day,merchant_txn_count_7d,merchant_avg_amount_7d,device_risk_score,is_new_merchant,is_fraud
txn_001981,merch_0112,upi,869.52,21,23,1024.85,0.1554,0,0
txn_001982,merch_0108,card,2913.45,19,26,1627.5,0.2153,0,0
txn_001983,merch_0177,netbanking,8214.31,10,22,6564.28,0.121,0,0
txn_001984,merch_0068,upi,1976.65,13,23,1786.21,0.4831,0,0
txn_001985,merch_0157,card,1830.39,21,21,1788.32,0.1632,0,0
txn_001986,merch_0119,netbanking,3783.27,8,20,2404.02,0.8531,0,0
txn_001987,merch_0087,card,1682.91,3,26,1603.62,0.0457,0,0
txn_001988,merch_0186,card,1955.54,15,25,1784.86,0.9528,1,1
txn_001989,merch_0066,upi,931.06,20,18,1090.64,0.0671,0,0
txn_001990,merch_0074,wallet,62.17,22,21,47.74,0.0473,0,0
txn_001991,merch_0044,card,273.0,1,17,165.47,0.0931,0,0
txn_001992,merch_0003,upi,6395.48,11,28,6198.67,0.9152,0,0
txn_001993,merch_0153,upi,434.16,13,30,1617.29,0.2245,0,0
txn_001994,merch_0154,netbanking,1585.69,19,18,1620.37,0.1029,0,0
txn_001995,merch_0173,upi,1217.45,16,27,1602.14,0.2076,0,0
txn_001996,merch_0106,wallet,8689.24,4,26,11243.61,0.0118,1,1
txn_001997,merch_0191,upi,2853.75,15,26,3348.59,0.0485,0,0
txn_001998,merch_0050,netbanking,989.43,12,17,1430.78,0.1127,0,0
txn_001999,merch_0049,upi,37.08,14,20,145.77,0.0457,1,0
txn_002000,merch_0005,card,926.34,0,31,938.94,0.2236,0,0
txn_002001,merch_0058,wallet,1657.09,22,21,1431.2,0.1673,1,0
txn_002002,merch_0124,upi,2202.94,8,19,2100.66,0.0909,0,0
txn_002003,merch_0142,card,205.33,23,21,143.46,0.9371,1,0
txn_002004,merch_0029,upi,494.62,7,14,756.52,0.2873,0,0
txn_002005,merch_0169,upi,499.63,15,30,406.59,0.1531,0,0
txn_002006,merch_0121,upi,529.2,15,39,353.04,0.1207,0,0
txn_002007,merch_0124,card,1888.15,19,12,2046.03,0.2214,0,0
txn_002008,merch_0036,upi,2948.35,13,22,1199.17,0.1287,0,0
txn_002009,merch_0169,upi,452.25,2,30,379.82,0.0412,0,0
txn_002010,merch_0123,upi,105.94,8,26,204.84,0.1773,1,0
txn_002011,merch_0100,card,296.48,13,10,201.47,0.0713,0,0
txn_002012,merch_0034,card,2807.38,16,22,2533.07,0.0971,1,0
txn_002013,merch_0086,upi,4570.15,11,38,3486.31,0.0172,1,0
txn_002014,merch_0133,upi,2299.0,19,13,1661.1,0.0575,0,0
txn_002015,merch_0195,wallet,1441.13,12,31,1734.27,0.1337,0,0
txn_002016,merch_0017,upi,2366.07,11,31,1548.68,0.0368,0,0
txn_002017,merch_0112,netbanking,994.79,1,37,1314.28,0.2185,0,0
txn_002018,merch_0028,netbanking,101.47,4,20,545.62,0.1555,0,0
txn_002019,merch_0076,netbanking,1648.28,9,38,1335.13,0.3187,0,0
txn_002020,merch_0058,upi,1960.09,18,24,1875.9,0.0793,1,0
txn_002021,merch_0174,netbanking,2519.32,15,13,1380.55,0.0377,1,0
txn_002022,merch_0125,netbanking,9295.73,20,26,13199.49,0.0007,1,0
txn_002023,merch_0144,card,1276.39,11,28,1621.31,0.0787,0,0
txn_002024,merch_0108,upi,1275.21,19,22,1552.74,0.1296,0,0
txn_002025,merch_0021,upi,1251.28,12,39,870.03,0.4319,0,0
txn_002026,merch_0067,upi,4973.31,14,206,3454.87,0.1829,0,0
txn_002027,merch_0068,card,1836.37,22,24,1490.64,0.0729,0,0
txn_002028,merch_0164,card,3867.21,3,22,3715.64,0.2768,0,0
txn_002029,merch_0048,upi,941.61,20,28,1677.83,0.9885,0,0
txn_002030,merch_0140,card,1792.27,15,24,1441.45,0.1094,0,0
txn_002031,merch_0161,upi,4125.62,15,26,3019.66,0.0343,0,0
txn_002032,merch_0108,card,2884.59,10,26,1712.74,0.04,0,0
txn_002033,merch_0085,wallet,737.64,11,27,643.86,0.4344,0,0
txn_002034,merch_0052,upi,666.26,13,31,550.18,0.0274,1,0
txn_002035,merch_0122,upi,7102.94,13,36,5724.1,0.1348,1,0
txn_002036,merch_0086,upi,2441.77,16,30,3682.31,0.0645,1,0
txn_002037,merch_0178,card,1241.23,18,24,852.69,0.1425,1,0
txn_002038,merch_0130,card,165.04,8,17,164.01,0.0749,0,0
txn_002039,merch_0041,wallet,1226.78,0,14,1350.62,0.5743,1,0
txn_002040,merch_0097,upi,1415.02,13,35,1366.14,0.2547,0,0
txn_002041,merch_0159,wallet,2357.28,11,27,2108.32,0.0968,1,0
txn_002042,merch_0108,upi,1198.5,10,16,1479.18,0.2094,0,0
txn_002043,merch_0050,card,1745.51,16,11,1857.32,0.2467,0,0
txn_002044,merch_0084,upi,392.92,2,26,461.83,0.0494,1,0
txn_002045,merch_0173,wallet,1541.56,17,23,1411.93,0.4269,0,0
txn_002046,merch_0126,card,413.28,1,33,381.16,0.3093,0,0
txn_002047,merch_0020,card,6559.46,21,26,6307.01,0.1721,0,0
txn_002048,merch_0043,netbanking,544.05,8,28,690.48,0.1366,0,0
txn_002049,merch_0138,upi,1724.32,8,13,3273.21,0.4848,1,0
txn_002050,merch_0102,upi,764.81,17,19,819.51,0.195,0,0
txn_002051,merch_0067,netbanking,2145.73,7,30,4036.96,0.0751,0,0
txn_002052,merch_0128,upi,631.56,23,13,1280.9,0.0725,1,0
txn_002053,merch_0091,upi,2212.61,18,24,3229.4,0.2751,0,0
txn_002054,merch_0190,card,725.6,9,36,591.87,0.0437,0,0
txn_002055,merch_0023,card,274.78,20,23,226.12,0.0961,0,0
txn_002056,merch_0124,upi,2667.66,9,20,2070.54,0.0663,0,0
txn_002057,merch_0140,upi,1846.29,16,10,1407.3,0.0717,0,0
txn_002058,merch_0110,upi,106.7,14,24,117.99,0.2087,0,0
txn_002059,merch_0097,upi,1589.8,13,57,1645.65,0.4101,0,0
txn_002060,merch_0138,wallet,5479.77,16,28,2833.53,0.0801,1,0
txn_002061,merch_0178,wallet,1092.07,23,15,773.25,0.0385,1,0
txn_002062,merch_0016,card,471.09,13,18,311.3,0.2502,0,0
txn_002063,merch_0098,upi,973.96,3,32,1066.43,0.1942,0,0
txn_002064,merch_0081,wallet,1678.58,14,30,1813.78,0.0403,0,0
txn_002065,merch_0103,card,491.0,0,24,363.72,0.1592,0,0
txn_002066,merch_0151,upi,1291.74,19,19,1811.59,0.097,0,0
txn_002067,merch_0018,wallet,10.0,16,24,337.29,0.0036,0,0
txn_002068,merch_0164,netbanking,4170.39,13,15,3130.53,0.0814,0,0
txn_002069,merch_0084,netbanking,641.71,15,11,368.35,0.2235,1,0
txn_002070,merch_0007,card,2813.47,11,15,2535.81,0.1737,0,0
txn_002071,merch_0027,upi,1279.78,16,19,1893.71,0.067,0,0
txn_002072,merch_0004,upi,722.14,18,23,837.43,0.1245,1,0
txn_002073,merch_0144,card,10.0,9,28,1394.14,0.2085,0,0
txn_002074,merch_0100,upi,163.07,11,14,181.74,0.237,0,0
txn_002075,merch_0163,upi,161.66,18,15,442.72,0.0456,0,0
txn_002076,merch_0117,netbanking,174.67,10,36,270.22,0.0981,0,0
txn_002077,merch_0146,netbanking,127.19,9,5,220.24,0.1793,0,0
txn_002078,merch_0063,card,63.3,22,22,251.24,0.2597,0,0
txn_002079,merch_0090,netbanking,536.31,13,186,1211.78,0.404,1,1
txn_002080,merch_0116,netbanking,1328.34,20,35,1005.8,0.1505,0,0
txn_002081,merch_0097,card,1178.44,13,25,1394.4,0.0869,0,0
txn_002082,merch_0010,upi,281.12,17,31,596.6,0.3123,1,0
txn_002083,merch_0053,upi,2821.95,22,21,2448.54,0.0714,0,0
txn_002084,merch_0172,upi,1041.54,16,19,1135.6,0.0849,0,0
txn_002085,merch_0046,upi,10.0,23,19,541.2,0.0501,0,0
txn_002086,merch_0139,upi,351.34,18,25,259.9,0.031,1,0
txn_002087,merch_0148,upi,2126.74,18,19,1788.58,0.2576,0,0
txn_002088,merch_0138,card,4108.12,17,29,2650.82,0.2032,1,0
txn_002089,merch_0004,wallet,755.91,11,26,839.03,0.0562,1,0
txn_002090,merch_0183,upi,3431.41,7,37,2129.14,0.1774,0,0
txn_002091,merch_0019,card,164.55,13,33,197.5,0.1759,0,0
txn_002092,merch_0168,card,10.0,11,24,909.91,0.0519,0,0
txn_002093,merch_0045,upi,257.69,10,14,492.21,0.2138,0,0
txn_002094,merch_0011,wallet,810.08,4,9,569.49,0.3067,0,0
txn_002095,merch_0069,card,549.79,12,24,533.9,0.8491,0,0
txn_002096,merch_0016,upi,306.18,15,19,307.53,0.1579,0,0
txn_002097,merch_0114,netbanking,358.51,7,33,940.24,0.0938,1,0
txn_002098,merch_0146,upi,250.47,15,10,228.47,0.0229,0,0
txn_002099,merch_0153,card,1439.5,14,31,1294.56,0.1352,0,0
txn_002100,merch_0047,upi,3845.96,2,14,4060.41,0.2589,0,0
txn_002101,merch_0107,netbanking,1594.42,3,39,1399.52,0.2637,1,0
txn_002102,merch_0051,upi,765.71,21,23,706.07,0.3693,0,0
txn_002103,merch_0095,card,170.02,4,23,174.79,0.0656,1,0
txn_002104,merch_0069,upi,227.5,14,21,461.05,0.3036,0,0
txn_002105,merch_0182,card,511.05,13,16,340.9,0.2308,0,0
txn_002106,merch_0101,netbanking,1442.77,16,33,668.46,0.3152,0,0
txn_002107,merch_0074,card,73.94,14,19,45.96,0.0781,0,0
txn_002108,merch_0160,card,475.36,21,13,373.12,0.0917,0,0
txn_002109,merch_0189,card,10.98,7,14,154.07,0.0195,0,0
txn_002110,merch_0150,wallet,30.96,10,15,1559.38,0.3185,0,0
txn_002111,merch_0142,card,109.95,13,168,142.48,0.2365,1,0
txn_002112,merch_0154,netbanking,1518.04,11,22,1430.75,0.1853,0,0
txn_002113,merch_0191,netbanking,2902.77,20,29,3192.84,0.2604,0,1
txn_002114,merch_0178,upi,866.94,17,21,745.48,0.1399,1,0
txn_002115,merch_0180,upi,552.44,14,26,2517.23,0.1058,0,0
txn_002116,merch_0081,upi,3136.96,20,29,1692.72,0.2374,0,0
txn_002117,merch_0091,netbanking,5927.48,17,194,3320.29,0.0717,0,1
txn_002118,merch_0178,upi,333.29,19,24,885.56,0.1144,1,0
txn_002119,merch_0174,card,91.65,12,19,1587.56,0.1996,1,0
txn_002120,merch_0003,netbanking,6565.04,17,27,6659.04,0.11,0,0
txn_002121,merch_0134,upi,533.36,7,20,358.75,0.2804,0,0
txn_002122,merch_0108,card,1474.24,12,20,1390.06,0.2315,0,0
txn_002123,merch_0162,upi,5043.79,16,22,3886.9,0.9839,0,0
txn_002124,merch_0047,upi,2948.11,23,17,3668.34,0.0128,0,0
txn_002125,merch_0072,netbanking,1107.19,16,21,976.21,0.0927,1,0
txn_002126,merch_0071,upi,10084.82,15,14,6601.8,0.1992,0,0
txn_002127,merch_0115,upi,1852.73,16,20,1560.19,0.0966,1,0
txn_002128,merch_0172,netbanking,1186.32,16,14,868.67,0.1646,0,0
txn_002129,merch_0080,upi,195.33,16,23,742.93,0.1018,1,0
txn_002130,merch_0080,wallet,1674.55,17,140,900.51,0.1514,1,1
txn_002131,merch_0112,wallet,570.28,12,18,1066.86,0.084,0,0
txn_002132,merch_0095,upi,201.39,15,32,180.24,0.1033,1,0
txn_002133,merch_0071,upi,6443.78,14,21,7229.36,0.9407,0,0
txn_002134,merch_0146,card,237.42,21,11,284.12,0.599,0,0
txn_002135,merch_0062,card,436.73,20,21,258.72,0.3112,0,0
txn_002136,merch_0037,upi,79.21,18,32,112.48,0.2183,0,0
txn_002137,merch_0066,card,762.72,17,11,1003.22,0.0592,0,0
txn_002138,merch_0186,upi,738.64,17,16,1699.22,0.3397,1,0
txn_002139,merch_0068,netbanking,2444.09,14,19,1524.43,0.1021,0,0
txn_002140,merch_0012,upi,1668.86,19,38,1551.53,0.1737,1,0
txn_002141,merch_0174,upi,2020.32,17,25,1702.48,0.2654,1,0
txn_002142,merch_0188,upi,575.91,14,31,338.86,0.0825,0,0
txn_002143,merch_0030,wallet,1105.35,15,187,488.4,0.1341,1,1
txn_002144,merch_0113,card,32769.53,12,24,20177.94,0.2121,0,0
txn_002145,merch_0021,netbanking,979.91,8,28,959.01,0.0024,0,0
txn_002146,merch_0092,upi,515.66,13,30,493.83,0.0571,0,0
txn_002147,merch_0170,upi,273.37,2,21,361.38,0.3468,1,0
txn_002148,merch_0066,upi,1423.98,14,8,915.83,0.0218,0,0
txn_002149,merch_0053,card,2788.53,17,30,2097.47,0.0909,0,0
txn_002150,merch_0137,card,551.67,18,26,644.4,0.3258,0,0
txn_002151,merch_0041,card,1795.5,20,17,1546.9,0.237,1,0
txn_002152,merch_0063,upi,416.64,18,16,298.77,0.1093,0,0
txn_002153,merch_0125,wallet,7690.79,17,20,12964.48,0.2257,1,0
txn_002154,merch_0020,upi,6850.28,12,33,5928.58,0.1035,0,0
txn_002155,merch_0193,wallet,237.8,16,17,210.56,0.2375,0,0
txn_002156,merch_0168,upi,815.1,19,24,768.33,0.0303,0,0
txn_002157,merch_0151,card,1080.36,4,25,1861.99,0.0158,0,0
txn_002158,merch_0034,upi,748.11,12,17,3273.46,0.0687,1,0
txn_002159,merch_0183,upi,1262.34,10,38,2065.17,0.1049,0,0
txn_002160,merch_0029,card,395.13,14,15,885.69,0.1121,0,0
txn_002161,merch_0056,upi,450.7,12,25,430.16,0.1743,0,0
txn_002162,merch_0046,upi,749.32,9,25,582.01,0.0873,0,0
txn_002163,merch_0162,netbanking,5173.29,13,24,4846.75,0.3139,0,0
txn_002164,merch_0018,card,137.58,13,20,369.72,0.3547,0,0
txn_002165,merch_0113,netbanking,13870.74,17,30,21101.08,0.1539,0,0
txn_002166,merch_0007,upi,2093.36,17,16,3029.4,0.057,0,0
txn_002167,merch_0025,card,1265.77,9,19,1265.67,0.0398,0,0
txn_002168,merch_0112,card,1055.33,3,30,1117.74,0.3826,0,0
txn_002169,merch_0070,upi,1855.53,12,28,1909.65,0.0804,0,0
txn_002170,merch_0029,card,1184.13,12,9,673.9,0.1404,0,0
txn_002171,merch_0134,upi,229.6,15,17,381.05,0.2541,0,0
txn_002172,merch_0066,upi,465.73,11,12,1091.98,0.0416,0,0
txn_002173,merch_0064,upi,3137.0,11,17,2516.03,0.0296,0,0
txn_002174,merch_0035,upi,246.6,21,20,233.21,0.0326,0,0
txn_002175,merch_0024,card,790.55,10,20,523.25,0.2608,1,0
txn_002176,merch_0036,card,1415.14,0,22,1573.55,0.0304,0,0
txn_002177,merch_0000,wallet,3115.65,14,27,2080.08,0.1385,1,0
txn_002178,merch_0142,card,16.35,13,21,145.81,0.2132,1,0
txn_002179,merch_0036,upi,2089.95,19,25,1582.22,0.1241,0,0
txn_002180,merch_0140,wallet,1531.94,11,10,1330.01,0.1892,0,0
txn_002181,merch_0135,netbanking,3555.77,16,18,7386.3,0.1183,0,0
txn_002182,merch_0132,upi,10.0,18,29,302.13,0.2586,0,0
txn_002183,merch_0187,card,442.4,13,24,883.56,0.3062,0,0
txn_002184,merch_0127,wallet,791.1,17,14,598.05,0.1071,0,0
txn_002185,merch_0126,card,511.17,0,20,316.8,0.0779,0,0
txn_002186,merch_0000,wallet,1907.15,12,25,1906.75,0.0675,1,0
txn_002187,merch_0163,upi,329.05,18,17,374.53,0.145,0,0
txn_002188,merch_0034,upi,1914.06,16,18,3211.22,0.3825,1,0
txn_002189,merch_0193,upi,222.72,17,160,220.86,0.0414,0,1
txn_002190,merch_0190,card,485.79,13,31,587.49,0.2907,0,0
txn_002191,merch_0103,netbanking,723.3,19,37,407.02,0.0318,0,0
txn_002192,merch_0022,wallet,701.02,3,20,1063.91,0.2067,0,0
txn_002193,merch_0008,upi,739.43,11,32,551.78,0.0328,0,0
txn_002194,merch_0033,upi,566.55,7,21,310.2,0.0813,0,0
txn_002195,merch_0173,netbanking,2119.65,14,27,1876.11,0.2422,0,0
txn_002196,merch_0127,card,337.04,11,17,606.14,0.0952,0,0
txn_002197,merch_0003,upi,2435.98,10,23,6159.5,0.1244,0,0
txn_002198,merch_0157,card,2235.71,10,20,1987.31,0.0279,0,0
txn_002199,merch_0101,netbanking,721.28,1,20,720.27,0.0489,0,0
txn_002200,merch_0074,netbanking,66.12,7,21,42.25,0.0334,0,0
txn_002201,merch_0098,card,1372.05,8,30,964.99,0.3245,0,0
txn_002202,merch_0071,upi,5331.79,16,25,7758.83,0.2144,0,0
txn_002203,merch_0002,wallet,1893.02,14,21,2203.18,0.0415,0,0
txn_002204,merch_0141,card,1202.27,14,20,5260.25,0.2253,1,0
txn_002205,merch_0187,upi,1069.54,15,19,917.06,0.0582,0,0
txn_002206,merch_0172,upi,544.37,8,23,864.06,0.2619,0,0
txn_002207,merch_0033,netbanking,442.0,16,19,309.42,0.1522,0,0
txn_002208,merch_0044,upi,245.4,10,15,182.38,0.0861,0,0
txn_002209,merch_0060,upi,792.25,13,34,659.0,0.238,0,0
txn_002210,merch_0082,card,3082.02,16,32,7153.3,0.1013,1,0
txn_002211,merch_0122,upi,5527.29,16,26,5269.08,0.2258,1,0
txn_002212,merch_0101,card,508.58,17,20,596.77,0.0837,0,0
txn_002213,merch_0015,upi,580.24,19,31,633.94,0.0675,1,0
txn_002214,merch_0065,card,6888.03,0,22,5445.61,0.1019,0,0
txn_002215,merch_0167,upi,8362.49,23,39,12130.75,0.231,0,0
txn_002216,merch_0144,upi,1071.25,12,28,1425.35,0.1587,0,0
txn_002217,merch_0118,upi,5395.54,4,12,4124.17,0.0659,1,1
txn_002218,merch_0161,wallet,951.27,4,21,2995.14,0.0603,0,0
txn_002219,merch_0123,netbanking,118.09,21,24,179.27,0.0554,1,0
txn_002220,merch_0143,upi,1373.24,15,25,1332.89,0.1144,0,0
txn_002221,merch_0101,netbanking,1016.48,22,26,638.24,0.032,0,0
txn_002222,merch_0187,card,520.52,21,27,864.79,0.2848,0,0
txn_002223,merch_0065,wallet,10002.12,15,14,5269.19,0.0418,0,0
txn_002224,merch_0193,upi,78.51,14,29,238.46,0.1035,0,0
txn_002225,merch_0012,card,2647.45,12,25,1271.68,0.1657,1,0
txn_002226,merch_0183,upi,3059.1,18,40,1674.94,0.0897,0,0
txn_002227,merch_0110,upi,48.68,18,18,112.96,0.8418,0,0
txn_002228,merch_0158,wallet,99.84,9,17,239.38,0.1611,0,0
txn_002229,merch_0033,card,414.04,20,18,295.49,0.366,0,0
txn_002230,merch_0038,upi,173.59,21,15,194.71,0.0229,0,0
txn_002231,merch_0194,upi,689.88,14,22,1188.31,0.1091,0,0
txn_002232,merch_0135,card,11548.2,12,22,6313.7,0.1126,0,0
txn_002233,merch_0119,card,815.34,3,118,2322.19,0.1633,0,0
txn_002234,merch_0125,upi,10330.59,19,15,16388.21,0.0854,1,0
txn_002235,merch_0054,wallet,2602.55,4,29,4239.39,0.0008,0,0
txn_002236,merch_0026,upi,10.0,19,29,277.39,0.1354,0,0
txn_002237,merch_0117,upi,282.19,13,24,295.38,0.1741,0,0
txn_002238,merch_0052,wallet,227.96,16,24,433.51,0.1136,1,0
txn_002239,merch_0038,upi,328.42,9,26,219.39,0.012,0,0
txn_002240,merch_0064,upi,4503.69,11,28,2596.05,0.4303,0,0
txn_002241,merch_0144,card,1705.69,14,33,1720.54,0.1298,0,0
txn_002242,merch_0157,netbanking,2201.51,1,22,1679.73,0.2734,0,0
txn_002243,merch_0180,upi,2531.49,10,27,2284.39,0.0444,0,0
txn_002244,merch_0012,wallet,932.36,14,152,1295.55,0.0812,1,0
txn_002245,merch_0020,netbanking,4799.58,0,25,5542.52,0.4169,0,0
txn_002246,merch_0146,upi,386.32,12,15,266.08,0.2532,0,0
txn_002247,merch_0052,card,695.43,14,16,425.41,0.061,1,0
txn_002248,merch_0018,upi,402.97,13,16,316.17,0.0409,0,0
txn_002249,merch_0056,upi,485.73,18,21,454.63,0.0131,0,0
txn_002250,merch_0024,netbanking,552.56,11,22,516.67,0.0646,1,0
txn_002251,merch_0030,wallet,585.88,12,22,587.74,0.1529,1,0
txn_002252,merch_0080,upi,1073.85,3,12,957.01,0.1781,1,0
txn_002253,merch_0182,upi,10.0,16,15,326.29,0.223,0,0
txn_002254,merch_0022,card,1546.93,13,23,1047.85,0.3105,0,0
txn_002255,merch_0031,upi,14419.46,1,40,9123.8,0.2943,0,0
txn_002256,merch_0189,upi,100.19,11,18,160.93,0.1417,0,0
txn_002257,merch_0073,upi,10167.81,19,28,7500.46,0.1488,1,0
txn_002258,merch_0009,card,38.15,13,31,1900.75,0.066,0,0
txn_002259,merch_0199,upi,308.55,19,29,238.99,0.2432,0,0
txn_002260,merch_0053,upi,2313.2,0,26,2256.34,0.3808,0,0
txn_002261,merch_0051,netbanking,563.35,16,25,709.3,0.0284,0,0
txn_002262,merch_0147,netbanking,227.15,12,35,222.18,0.0143,0,0
txn_002263,merch_0159,card,2887.27,10,224,2403.31,0.0227,1,1
txn_002264,merch_0113,upi,9455.7,1,33,20803.02,0.1861,0,0
txn_002265,merch_0013,card,150.67,20,20,102.63,0.2867,0,0
txn_002266,merch_0177,upi,5119.79,14,26,7132.6,0.1672,0,0
txn_002267,merch_0155,upi,689.34,2,26,512.54,0.0373,0,0
txn_002268,merch_0109,netbanking,1252.15,8,28,949.61,0.0886,0,0
txn_002269,merch_0052,upi,364.36,19,24,419.51,0.1571,1,0
txn_002270,merch_0151,upi,1613.51,14,21,1840.43,0.1526,0,0
txn_002271,merch_0078,upi,1216.23,8,18,1313.25,0.2099,0,0
txn_002272,merch_0021,upi,1550.09,15,44,731.3,0.1078,0,0
txn_002273,merch_0029,upi,291.81,20,13,818.66,0.085,0,0
txn_002274,merch_0190,wallet,497.66,11,236,632.62,0.1386,0,1
txn_002275,merch_0003,upi,2322.68,11,24,6063.83,0.3922,0,0
txn_002276,merch_0058,upi,1748.12,15,10,1741.94,0.1759,1,0
txn_002277,merch_0007,upi,2086.03,3,20,2635.08,0.1001,0,0
txn_002278,merch_0011,wallet,444.13,19,7,704.33,0.1817,0,0
txn_002279,merch_0118,card,6666.62,18,21,3728.99,0.0309,1,0
txn_002280,merch_0158,upi,180.47,3,21,296.99,0.1231,0,0
txn_002281,merch_0033,netbanking,284.74,10,19,270.1,0.2744,0,0
txn_002282,merch_0081,upi,1268.62,14,34,1449.1,0.0231,0,0
txn_002283,merch_0097,upi,1250.34,1,47,1536.88,0.0713,0,0
txn_002284,merch_0126,upi,782.27,10,25,345.15,0.249,0,0
txn_002285,merch_0074,upi,20.78,15,16,43.0,0.1114,0,0
txn_002286,merch_0104,upi,1151.84,20,14,1005.59,0.0953,0,0
txn_002287,merch_0048,card,3163.57,18,24,1806.37,0.1113,0,0
txn_002288,merch_0078,upi,1646.52,16,21,1144.43,0.1314,0,0
txn_002289,merch_0184,card,853.66,10,30,824.37,0.1265,0,0
txn_002290,merch_0092,upi,150.07,15,21,512.4,0.1336,0,0
txn_002291,merch_0153,upi,2320.92,18,30,1594.03,0.1031,0,0
txn_002292,merch_0017,upi,2071.69,13,17,1741.06,0.0682,0,0
txn_002293,merch_0095,wallet,71.99,15,20,176.2,0.0849,1,0
txn_002294,merch_0037,upi,93.01,18,29,112.73,0.1501,0,0
txn_002295,merch_0086,card,1821.97,14,18,3420.33,0.0599,1,0
txn_002296,merch_0087,upi,197.21,12,19,1639.82,0.1977,0,0
txn_002297,merch_0049,upi,59.58,13,27,150.59,0.0832,1,0
txn_002298,merch_0007,upi,2867.32,8,20,2835.31,0.116,0,0
txn_002299,merch_0168,upi,1012.14,17,26,907.28,0.1202,0,0
txn_002300,merch_0133,upi,1651.73,3,14,2082.42,0.1546,0,0
txn_002301,merch_0068,upi,2612.86,15,21,1461.52,0.0771,0,0
txn_002302,merch_0171,netbanking,602.34,3,26,383.19,0.3404,0,0
txn_002303,merch_0120,upi,2643.19,4,27,2926.21,0.3493,0,0
txn_002304,merch_0063,card,222.02,11,15,256.18,0.3687,0,0
txn_002305,merch_0156,upi,11579.63,8,24,11696.13,0.133,0,0
txn_002306,merch_0155,card,461.41,7,24,477.02,0.1181,0,0
txn_002307,merch_0138,card,695.31,0,27,3285.62,0.2434,1,0
txn_002308,merch_0120,upi,2384.9,20,15,2583.41,0.2896,0,0
txn_002309,merch_0064,upi,4036.15,14,33,3254.39,0.1377,0,0
txn_002310,merch_0106,netbanking,15697.55,14,23,10662.67,0.4366,1,0
txn_002311,merch_0146,netbanking,348.52,20,12,227.23,0.0963,0,0
txn_002312,merch_0136,upi,480.86,13,18,414.31,0.0885,0,0
txn_002313,merch_0154,upi,2644.47,16,6,1778.07,0.0841,0,0
txn_002314,merch_0161,wallet,3521.45,9,21,3208.75,0.3989,0,0
txn_002315,merch_0171,upi,395.63,18,31,352.92,0.1632,0,0
txn_002316,merch_0195,card,3095.19,19,20,1640.68,0.1119,0,0
txn_002317,merch_0099,upi,1118.6,17,37,926.71,0.0335,1,0
txn_002318,merch_0081,upi,2860.77,17,31,1447.26,0.1317,0,0
txn_002319,merch_0142,card,52.4,23,20,181.18,0.0708,1,0
txn_002320,merch_0050,card,1108.0,17,20,1563.56,0.3744,0,0
txn_002321,merch_0140,upi,1067.05,11,144,1274.3,0.0179,0,0
txn_002322,merch_0082,card,6925.19,19,37,6075.15,0.2064,1,0
txn_002323,merch_0176,netbanking,2242.43,17,19,1216.85,0.1817,1,0
txn_002324,merch_0197,card,471.25,3,20,1515.99,0.0131,1,0
txn_002325,merch_0111,upi,1418.22,10,21,945.59,0.4667,0,0
txn_002326,merch_0055,card,1024.02,2,233,3491.11,0.0784,0,1
txn_002327,merch_0178,card,1549.03,9,16,900.09,0.2908,1,0
txn_002328,merch_0164,netbanking,721.78,15,18,3902.23,0.0891,0,0
txn_002329,merch_0144,card,2161.63,20,33,1445.54,0.0343,0,0
txn_002330,merch_0185,upi,3864.97,13,13,2866.71,0.1363,1,0
txn_002331,merch_0156,card,12379.08,17,23,9337.95,0.9817,0,0
txn_002332,merch_0160,card,171.24,14,16,353.98,0.0806,0,0
txn_002333,merch_0059,upi,2377.16,15,28,3639.6,0.3236,0,0
txn_002334,merch_0119,upi,4715.9,14,27,2932.98,0.0844,0,0
txn_002335,merch_0182,upi,463.47,8,13,278.7,0.0399,0,0
txn_002336,merch_0137,card,1019.53,10,21,773.91,0.0134,0,0
txn_002337,merch_0174,upi,2420.71,17,21,1579.11,0.0913,1,0
txn_002338,merch_0022,card,582.77,13,16,1040.87,0.2694,0,0
txn_002339,merch_0148,wallet,416.92,11,21,1947.24,0.0545,0,0
txn_002340,merch_0012,netbanking,954.52,20,29,1337.41,0.1673,1,0
txn_002341,merch_0100,wallet,146.55,14,9,230.72,0.8881,0,0
txn_002342,merch_0160,wallet,227.39,18,21,390.6,0.0826,0,0
txn_002343,merch_0023,upi,216.16,13,15,183.67,0.0335,0,0
txn_002344,merch_0107,card,1854.6,3,35,1477.36,0.1051,1,0
txn_002345,merch_0010,upi,536.58,18,20,688.56,0.2059,1,0
txn_002346,merch_0016,netbanking,198.36,17,106,367.79,0.1456,0,1
txn_002347,merch_0195,upi,2485.6,12,35,1547.57,0.0363,0,0
txn_002348,merch_0174,wallet,1310.85,8,22,1605.33,0.0797,1,0
txn_002349,merch_0024,card,602.38,21,21,520.28,0.8415,1,1
txn_002350,merch_0093,netbanking,607.33,10,26,775.12,0.0963,0,0
txn_002351,merch_0020,upi,7232.67,7,27,7077.15,0.1823,0,0
txn_002352,merch_0083,upi,297.61,16,27,514.83,0.1786,0,0
txn_002353,merch_0139,netbanking,324.03,20,32,260.67,0.187,1,0
txn_002354,merch_0036,upi,1382.44,22,18,1424.9,0.3335,0,0
txn_002355,merch_0041,netbanking,870.77,18,20,1215.92,0.017,1,0
